,ts_code,symbol,name,area,industry,fullname,market,list_date,delist_date
3911,603693.SH,603693,江苏新能,江苏,新型电力,江苏省新能源开发股份有限公司,主板,20180703,
3912,603696.SH,603696,安记食品,福建,食品,安记食品股份有限公司,主板,20151209,
3913,603697.SH,603697,有友食品,重庆,食品,有友食品股份有限公司,主板,20190508,
3914,603698.SH,603698,航天工程,北京,专用机械,航天长征化学工程股份有限公司,主板,20150128,
3915,603699.SH,603699,纽威股份,江苏,专用机械,苏州纽威阀门股份有限公司,主板,20140117,
3916,603700.SH,603700,宁水集团,浙江,电器仪表,宁波水表(集团)股份有限公司,主板,20190122,
3917,603701.SH,603701,德宏股份,浙江,汽车配件,浙江德宏汽车电子电器股份有限公司,主板,20160412,
3918,603703.SH,603703,盛洋科技,浙江,通信设备,浙江盛洋科技股份有限公司,主板,20150423,
3919,603706.SH,603706,东方环宇,新疆,供气供热,新疆东方环宇燃气股份有限公司,主板,20180709,
3920,603707.SH,603707,健友股份,江苏,化学制药,南京健友生化制药股份有限公司,主板,20170719,
3921,603708.SH,603708,家家悦,山东,超市连锁,家家悦集团股份有限公司,主板,20161213,
3922,603709.SH,603709,中源家居,浙江,家居用品,中源家居股份有限公司,主板,20180208,
3923,603711.SH,603711,香飘飘,浙江,软饮料,香飘飘食品股份有限公司,主板,20171130,
3924,603712.SH,603712,七一二,天津,通信设备,天津七一二通信广播股份有限公司,主板,20180226,
3925,603713.SH,603713,密尔克卫,上海,仓储物流,密尔克卫化工供应链服务股份有限公司,主板,20180713,
3926,603716.SH,603716,塞力医疗,湖北,医药商业,塞力斯医疗科技集团股份有限公司,主板,20161031,
3927,603717.SH,603717,天域生态,重庆,环境保护,天域生态环境股份有限公司,主板,20170327,
3928,603718.SH,603718,海利生物,上海,农业综合,上海海利生物技术股份有限公司,主板,20150515,
3929,603719.SH,603719,良品铺子,湖北,食品,良品铺子股份有限公司,主板,20200224,
3930,603721.SH,603721,中广天择,湖南,影视音像,中广天择传媒股份有限公司,主板,20170811,
3931,603722.SH,603722,阿科力,江苏,化工原料,无锡阿科力科技股份有限公司,主板,20171025,
3932,603725.SH,603725,天安新材,广东,塑料,广东天安新材料股份有限公司,主板,20170906,
3933,603726.SH,603726,朗迪集团,浙江,家用电器,浙江朗迪集团股份有限公司,主板,20160421,
3934,603727.SH,603727,博迈科,天津,石油开采,博迈科海洋工程股份有限公司,主板,20161122,
3935,603728.SH,603728,鸣志电器,上海,电气设备,上海鸣志电器股份有限公司,主板,20170509,
3936,603729.SH,603729,ST龙韵,上海,广告包装,上海龙韵文创科技集团股份有限公司,主板,20150324,
3937,603730.SH,603730,岱美股份,上海,汽车配件,上海岱美汽车内饰件股份有限公司,主板,20170728,
3938,603733.SH,603733,仙鹤股份,浙江,造纸,仙鹤股份有限公司,主板,20180420,
3939,603737.SH,603737,三棵树,福建,染料涂料,三棵树涂料股份有限公司,主板,20160603,
3940,603738.SH,603738,泰晶科技,湖北,元器件,泰晶科技股份有限公司,主板,20160928,
3941,603739.SH,603739,蔚蓝生物,山东,农业综合,青岛蔚蓝生物股份有限公司,主板,20190116,
3942,603755.SH,603755,日辰股份,山东,食品,青岛日辰食品股份有限公司,主板,20190828,
3943,603757.SH,603757,大元泵业,浙江,专用机械,浙江大元泵业股份有限公司,主板,20170711,
3944,603758.SH,603758,秦安股份,重庆,汽车配件,重庆秦安机电股份有限公司,主板,20170517,
3945,603759.SH,603759,海天股份,四川,水务,海天水务集团股份公司,主板,20210326,
3946,603766.SH,603766,隆鑫通用,重庆,摩托车,隆鑫通用动力股份有限公司,主板,20120810,
3947,603767.SH,603767,中马传动,浙江,汽车配件,浙江中马传动股份有限公司,主板,20170613,
3948,603768.SH,603768,常青股份,安徽,汽车配件,合肥常青机械股份有限公司,主板,20170324,
3949,603773.SH,603773,沃格光电,江西,元器件,江西沃格光电股份有限公司,主板,20180417,
3950,603776.SH,603776,永安行,江苏,公共交通,永安行科技股份有限公司,主板,20170817,
3951,603777.SH,603777,来伊份,上海,食品,上海来伊份股份有限公司,主板,20161012,
3952,603778.SH,603778,乾景园林,北京,建筑工程,北京乾景园林股份有限公司,主板,20151231,
3953,603779.SH,603779,威龙股份,山东,红黄酒,威龙葡萄酒股份有限公司,主板,20160516,
3954,603786.SH,603786,科博达,上海,汽车配件,科博达技术股份有限公司,主板,20191015,
3955,603787.SH,603787,新日股份,江苏,摩托车,江苏新日电动车股份有限公司,主板,20170427,
3956,603788.SH,603788,宁波高发,浙江,汽车配件,宁波高发汽车控制系统股份有限公司,主板,20150120,
3957,603789.SH,603789,星光农机,浙江,农用机械,星光农机股份有限公司,主板,20150427,
3958,603790.SH,603790,雅运股份,上海,染料涂料,上海雅运纺织化工股份有限公司,主板,20180912,
3959,603797.SH,603797,联泰环保,广东,环境保护,广东联泰环保股份有限公司,主板,20170413,
3960,603798.SH,603798,康普顿,山东,石油加工,青岛康普顿科技股份有限公司,主板,20160406,
3961,603799.SH,603799,华友钴业,浙江,小金属,浙江华友钴业股份有限公司,主板,20150129,
3962,603800.SH,603800,道森股份,江苏,专用机械,苏州道森钻采设备股份有限公司,主板,20151210,
3963,603801.SH,603801,志邦家居,安徽,家居用品,志邦家居股份有限公司,主板,20170630,
3964,603803.SH,603803,瑞斯康达,北京,通信设备,瑞斯康达科技发展股份有限公司,主板,20170420,
3965,603806.SH,603806,福斯特,浙江,塑料,杭州福斯特应用材料股份有限公司,主板,20140905,
3966,603808.SH,603808,歌力思,深圳,服饰,深圳歌力思服饰股份有限公司,主板,20150422,
3967,603809.SH,603809,豪能股份,四川,汽车配件,成都豪能科技股份有限公司,主板,20171128,
3968,603810.SH,603810,丰山集团,江苏,农药化肥,江苏丰山集团股份有限公司,主板,20180917,
3969,603811.SH,603811,诚意药业,浙江,化学制药,浙江诚意药业股份有限公司,主板,20170315,
3970,603813.SH,603813,原尚股份,广东,仓储物流,广东原尚物流股份有限公司,主板,20170918,
3971,603815.SH,603815,交建股份,安徽,建筑工程,安徽省交通建设股份有限公司,主板,20191021,
3972,603816.SH,603816,顾家家居,浙江,家居用品,顾家家居股份有限公司,主板,20161014,
3973,603817.SH,603817,海峡环保,福建,环境保护,福建海峡环保集团股份有限公司,主板,20170220,
3974,603818.SH,603818,曲美家居,北京,家居用品,曲美家居集团股份有限公司,主板,20150422,
3975,603819.SH,603819,神力股份,江苏,电气设备,常州神力电机股份有限公司,主板,20161125,
3976,603822.SH,603822,嘉澳环保,浙江,环境保护,浙江嘉澳环保科技股份有限公司,主板,20160428,
3977,603823.SH,603823,百合花,浙江,染料涂料,百合花集团股份有限公司,主板,20161220,
3978,603825.SH,603825,华扬联众,北京,互联网,华扬联众数字技术股份有限公司,主板,20170802,
3979,603826.SH,603826,坤彩科技,福建,染料涂料,福建坤彩材料科技股份有限公司,主板,20170414,
3980,603828.SH,603828,柯利达,江苏,装修装饰,苏州柯利达装饰股份有限公司,主板,20150226,
3981,603829.SH,603829,洛凯股份,江苏,电气设备,江苏洛凯机电股份有限公司,主板,20171017,
3982,603833.SH,603833,欧派家居,广东,家居用品,欧派家居集团股份有限公司,主板,20170328,
3983,603836.SH,603836,海程邦达,山东,仓储物流,海程邦达供应链管理股份有限公司,主板,20210526,
3984,603838.SH,603838,四通股份,广东,陶瓷,广东四通集团股份有限公司,主板,20150701,
3985,603839.SH,603839,安正时尚,浙江,服饰,安正时尚集团股份有限公司,主板,20170214,
3986,603843.SH,603843,正平股份,青海,建筑工程,正平路桥建设股份有限公司,主板,20160905,
3987,603848.SH,603848,好太太,广东,家居用品,广东好太太科技集团股份有限公司,主板,20171201,
3988,603855.SH,603855,华荣股份,上海,专用机械,华荣科技股份有限公司,主板,20170524,
3989,603856.SH,603856,东宏股份,山东,塑料,山东东宏管业股份有限公司,主板,20171106,
3990,603858.SH,603858,步长制药,山东,中成药,山东步长制药股份有限公司,主板,20161118,
3991,603859.SH,603859,能科科技,北京,软件服务,能科科技股份有限公司,主板,20161021,
3992,603860.SH,603860,中公高科,北京,建筑工程,中公高科养护科技股份有限公司,主板,20170802,
3993,603861.SH,603861,白云电器,广东,电气设备,广州白云电器设备股份有限公司,主板,20160322,
3994,603863.SH,603863,ST松炀,广东,造纸,广东松炀再生资源股份有限公司,主板,20190621,
3995,603866.SH,603866,桃李面包,辽宁,食品,桃李面包股份有限公司,主板,20151222,
3996,603867.SH,603867,新化股份,浙江,化工原料,浙江新化化工股份有限公司,主板,20190627,
3997,603868.SH,603868,飞科电器,上海,家用电器,上海飞科电器股份有限公司,主板,20160418,
3998,603869.SH,603869,新智认知,广西,软件服务,新智认知数字科技股份有限公司,主板,20150326,
3999,603871.SH,603871,嘉友国际,北京,仓储物流,嘉友国际物流股份有限公司,主板,20180206,
4000,603876.SH,603876,鼎胜新材,江苏,铝,江苏鼎胜新能源材料股份有限公司,主板,20180418,
4001,603877.SH,603877,太平鸟,浙江,服饰,宁波太平鸟时尚服饰股份有限公司,主板,20170109,
4002,603878.SH,603878,武进不锈,江苏,钢加工,江苏武进不锈股份有限公司,主板,20161219,
4003,603879.SH,603879,永悦科技,福建,化工原料,永悦科技股份有限公司,主板,20170614,
4004,603880.SH,603880,南卫股份,江苏,医疗保健,江苏南方卫材医药股份有限公司,主板,20170807,
4005,603881.SH,603881,数据港,上海,电信运营,上海数据港股份有限公司,主板,20170208,
4006,603882.SH,603882,金域医学,广东,医疗保健,广州金域医学检验集团股份有限公司,主板,20170908,
4007,603883.SH,603883,老百姓,湖南,医药商业,老百姓大药房连锁股份有限公司,主板,20150423,
4008,603885.SH,603885,吉祥航空,上海,空运,上海吉祥航空股份有限公司,主板,20150527,
4009,603886.SH,603886,元祖股份,上海,食品,上海元祖梦果子股份有限公司,主板,20161228,
4010,603887.SH,603887,城地香江,上海,软件服务,上海城地香江数据科技股份有限公司,主板,20161010,
4011,603888.SH,603888,新华网,北京,互联网,新华网股份有限公司,主板,20161028,
4012,603889.SH,603889,新澳股份,浙江,纺织,浙江新澳纺织股份有限公司,主板,20141231,
4013,603890.SH,603890,春秋电子,江苏,元器件,苏州春秋电子科技股份有限公司,主板,20171212,
4014,603893.SH,603893,瑞芯微,福建,半导体,瑞芯微电子股份有限公司,主板,20200207,
4015,603895.SH,603895,天永智能,上海,专用机械,上海天永智能装备股份有限公司,主板,20180122,
4016,603896.SH,603896,寿仙谷,浙江,中成药,浙江寿仙谷医药股份有限公司,主板,20170510,
4017,603897.SH,603897,长城科技,浙江,电气设备,浙江长城电工科技股份有限公司,主板,20180410,
4018,603898.SH,603898,好莱客,广东,家居用品,广州好莱客创意家居股份有限公司,主板,20150217,
4019,603899.SH,603899,晨光文具,上海,文教休闲,上海晨光文具股份有限公司,主板,20150127,
4020,603900.SH,603900,莱绅通灵,江苏,服饰,莱绅通灵珠宝股份有限公司,主板,20161123,
4021,603901.SH,603901,永创智能,浙江,专用机械,杭州永创智能设备股份有限公司,主板,20150529,
4022,603903.SH,603903,中持股份,北京,环境保护,中持水务股份有限公司,主板,20170314,
4023,603906.SH,603906,龙蟠科技,江苏,化工原料,江苏龙蟠科技股份有限公司,主板,20170410,
4024,603908.SH,603908,牧高笛,浙江,纺织,牧高笛户外用品股份有限公司,主板,20170307,
4025,603909.SH,603909,合诚股份,福建,建筑工程,合诚工程咨询集团股份有限公司,主板,20160628,
4026,603912.SH,603912,佳力图,江苏,专用机械,南京佳力图机房环境技术股份有限公司,主板,20171101,
4027,603915.SH,603915,国茂股份,江苏,机械基件,江苏国茂减速机股份有限公司,主板,20190614,
4028,603916.SH,603916,苏博特,江苏,化工原料,江苏苏博特新材料股份有限公司,主板,20171110,
4029,603917.SH,603917,合力科技,浙江,汽车配件,宁波合力科技股份有限公司,主板,20171204,
4030,603918.SH,603918,金桥信息,上海,软件服务,上海金桥信息股份有限公司,主板,20150528,
4031,603919.SH,603919,金徽酒,甘肃,白酒,金徽酒股份有限公司,主板,20160310,
4032,603920.SH,603920,世运电路,广东,元器件,广东世运电路科技股份有限公司,主板,20170426,
4033,603922.SH,603922,金鸿顺,江苏,汽车配件,苏州金鸿顺汽车部件股份有限公司,主板,20171023,
4034,603926.SH,603926,铁流股份,浙江,汽车配件,浙江铁流离合器股份有限公司,主板,20170510,
4035,603927.SH,603927,中科软,北京,软件服务,中科软科技股份有限公司,主板,20190909,
4036,603928.SH,603928,兴业股份,江苏,化工原料,苏州兴业材料科技股份有限公司,主板,20161212,
4037,603929.SH,603929,亚翔集成,江苏,装修装饰,亚翔系统集成科技(苏州)股份有限公司,主板,20161230,
4038,603931.SH,603931,格林达,浙江,化工原料,杭州格林达电子材料股份有限公司,主板,20200819,
4039,603933.SH,603933,睿能科技,福建,商贸代理,福建睿能科技股份有限公司,主板,20170706,
4040,603936.SH,603936,博敏电子,广东,元器件,博敏电子股份有限公司,主板,20151209,
4041,603937.SH,603937,丽岛新材,江苏,铝,江苏丽岛新材料股份有限公司,主板,20171102,
4042,603938.SH,603938,三孚股份,河北,化工原料,唐山三孚硅业股份有限公司,主板,20170628,
4043,603939.SH,603939,益丰药房,湖南,医药商业,益丰大药房连锁股份有限公司,主板,20150217,
4044,603948.SH,603948,建业股份,浙江,化工原料,浙江建业化工股份有限公司,主板,20200302,
4045,603949.SH,603949,雪龙集团,浙江,汽车配件,雪龙集团股份有限公司,主板,20200310,
4046,603950.SH,603950,长源东谷,湖北,汽车配件,襄阳长源东谷实业股份有限公司,主板,20200526,
4047,603955.SH,603955,大千生态,江苏,环境保护,大千生态环境集团股份有限公司,主板,20170310,
4048,603956.SH,603956,威派格,上海,专用机械,上海威派格智慧水务股份有限公司,主板,20190222,
4049,603958.SH,603958,哈森股份,江苏,服饰,哈森商贸(中国)股份有限公司,主板,20160629,
4050,603959.SH,603959,百利科技,湖南,建筑工程,湖南百利工程科技股份有限公司,主板,20160517,
4051,603960.SH,603960,克来机电,上海,汽车配件,上海克来机电自动化工程股份有限公司,主板,20170314,
4052,603963.SH,603963,大理药业,云南,化学制药,大理药业股份有限公司,主板,20170922,
4053,603966.SH,603966,法兰泰克,江苏,机械基件,法兰泰克重工股份有限公司,主板,20170125,
4054,603967.SH,603967,中创物流,山东,仓储物流,中创物流股份有限公司,主板,20190429,
4055,603968.SH,603968,醋化股份,江苏,化工原料,南通醋酸化工股份有限公司,主板,20150518,
4056,603969.SH,603969,银龙股份,天津,其他建材,天津银龙预应力材料股份有限公司,主板,20150227,
4057,603970.SH,603970,中农立华,北京,农药化肥,中农立华生物科技股份有限公司,主板,20171116,
4058,603976.SH,603976,正川股份,重庆,医疗保健,重庆正川医药包装材料股份有限公司,主板,20170822,
4059,603977.SH,603977,国泰集团,江西,化工原料,江西国泰集团股份有限公司,主板,20161111,
4060,603978.SH,603978,深圳新星,深圳,铝,深圳市新星轻合金材料股份有限公司,主板,20170807,
4061,603979.SH,603979,金诚信,北京,建筑工程,金诚信矿业管理股份有限公司,主板,20150630,
4062,603980.SH,603980,吉华集团,浙江,染料涂料,浙江吉华集团股份有限公司,主板,20170615,
4063,603982.SH,603982,泉峰汽车,江苏,汽车配件,南京泉峰汽车精密技术股份有限公司,主板,20190522,
4064,603983.SH,603983,丸美股份,广东,日用化工,广东丸美生物技术股份有限公司,主板,20190725,
4065,603985.SH,603985,恒润股份,江苏,机械基件,江阴市恒润重工股份有限公司,主板,20170505,
4066,603986.SH,603986,兆易创新,北京,半导体,北京兆易创新科技股份有限公司,主板,20160818,
4067,603987.SH,603987,康德莱,上海,医疗保健,上海康德莱企业发展集团股份有限公司,主板,20161121,
4068,603988.SH,603988,中电电机,江苏,电气设备,中电电机股份有限公司,主板,20141104,
4069,603989.SH,603989,艾华集团,湖南,元器件,湖南艾华集团股份有限公司,主板,20150515,
4070,603990.SH,603990,麦迪科技,江苏,软件服务,苏州麦迪斯顿医疗科技股份有限公司,主板,20161208,
4071,603991.SH,603991,至正股份,深圳,塑料,深圳至正高分子材料股份有限公司,主板,20170308,
4072,603992.SH,603992,松霖科技,福建,家居用品,厦门松霖科技股份有限公司,主板,20190826,
4073,603993.SH,603993,洛阳钼业,河南,小金属,洛阳栾川钼业集团股份有限公司,主板,20121009,
4074,603995.SH,603995,甬金股份,浙江,特种钢,浙江甬金金属科技股份有限公司,主板,20191224,
4075,603996.SH,603996,*ST中新,浙江,家用电器,中新科技集团股份有限公司,主板,20151222,
4076,603997.SH,603997,继峰股份,浙江,汽车配件,宁波继峰汽车零部件股份有限公司,主板,20150302,
4077,603998.SH,603998,方盛制药,湖南,中成药,湖南方盛制药股份有限公司,主板,20141205,
4078,603999.SH,603999,读者传媒,甘肃,出版业,读者出版传媒股份有限公司,主板,20151210,
4079,605001.SH,605001,威奥股份,山东,运输设备,青岛威奥轨道股份有限公司,主板,20200522,
4080,605003.SH,605003,众望布艺,浙江,纺织,众望布艺股份有限公司,主板,20200908,
4081,605005.SH,605005,合兴股份,浙江,汽车配件,合兴汽车电子股份有限公司,主板,20210119,
4082,605006.SH,605006,山东玻纤,山东,玻璃,山东玻纤集团股份有限公司,主板,20200903,
4083,605007.SH,605007,五洲特纸,浙江,造纸,衢州五洲特种纸业股份有限公司,主板,20201110,
4084,605008.SH,605008,长鸿高科,浙江,塑料,宁波长鸿高分子科技股份有限公司,主板,20200821,
4085,605009.SH,605009,豪悦护理,浙江,造纸,杭州豪悦护理用品股份有限公司,主板,20200911,
4086,605011.SH,605011,杭州热电,浙江,供气供热,杭州热电集团股份有限公司,主板,20210630,
4087,605016.SH,605016,百龙创园,山东,食品,山东百龙创园生物科技股份有限公司,主板,20210421,
4088,605018.SH,605018,长华股份,浙江,汽车配件,浙江长华汽车零部件股份有限公司,主板,20200929,
4089,605020.SH,605020,永和股份,浙江,化工原料,浙江永和制冷股份有限公司,主板,20210709,
4090,605028.SH,605028,世茂能源,浙江,供气供热,宁波世茂能源股份有限公司,主板,20210712,
4091,605033.SH,605033,美邦股份,陕西,农药化肥,陕西美邦药业集团股份有限公司,主板,20210916,
4092,605050.SH,605050,福然德,上海,仓储物流,福然德股份有限公司,主板,20200924,
4093,605055.SH,605055,迎丰股份,浙江,纺织,浙江迎丰科技股份有限公司,主板,20210129,
4094,605056.SH,605056,咸亨国际,浙江,电器仪表,咸亨国际科技股份有限公司,主板,20210720,
4095,605058.SH,605058,澳弘电子,江苏,元器件,常州澳弘电子股份有限公司,主板,20201021,
4096,605060.SH,605060,联德股份,浙江,机械基件,杭州联德精密机械股份有限公司,主板,20210301,
4097,605066.SH,605066,天正电气,浙江,电气设备,浙江天正电气股份有限公司,主板,20200807,
4098,605068.SH,605068,明新旭腾,浙江,汽车配件,明新旭腾新材料股份有限公司,主板,20201123,
4099,605069.SH,605069,正和生态,北京,环境保护,北京正和恒基滨水生态环境治理股份有限公司,主板,20210816,
4100,605077.SH,605077,华康股份,浙江,食品,浙江华康药业股份有限公司,主板,20210209,
4101,605080.SH,605080,浙江自然,浙江,纺织,浙江大自然户外用品股份有限公司,主板,20210506,
4102,605081.SH,605081,太和水,上海,环境保护,上海太和水科技发展股份有限公司,主板,20210209,
4103,605086.SH,605086,龙高股份,福建,矿物制品,龙岩高岭土股份有限公司,主板,20210416,
4104,605088.SH,605088,冠盛股份,浙江,汽车配件,温州市冠盛汽车零部件集团股份有限公司,主板,20200817,
4105,605089.SH,605089,味知香,江苏,食品,苏州市味知香食品股份有限公司,主板,20210427,
4106,605090.SH,605090,九丰能源,江西,供气供热,江西九丰能源股份有限公司,主板,20210525,
4107,605098.SH,605098,行动教育,上海,文教休闲,上海行动教育科技股份有限公司,主板,20210421,
4108,605099.SH,605099,共创草坪,江苏,文教休闲,江苏共创人造草坪股份有限公司,主板,20200930,
4109,605100.SH,605100,华丰股份,山东,机械基件,华丰动力股份有限公司,主板,20200811,
4110,605108.SH,605108,同庆楼,安徽,酒店餐饮,同庆楼餐饮股份有限公司,主板,20200716,
4111,605111.SH,605111,新洁能,江苏,半导体,无锡新洁能股份有限公司,主板,20200928,
4112,605116.SH,605116,奥锐特,浙江,化学制药,奥锐特药业股份有限公司,主板,20200921,
4113,605117.SH,605117,德业股份,浙江,家用电器,宁波德业科技股份有限公司,主板,20210420,
4114,605118.SH,605118,力鼎光电,福建,元器件,厦门力鼎光电股份有限公司,主板,20200730,
4115,605122.SH,605122,四方新材,重庆,水泥,重庆四方新材股份有限公司,主板,20210310,
4116,605123.SH,605123,派克新材,江苏,航空,无锡派克新材料科技股份有限公司,主板,20200825,
4117,605128.SH,605128,上海沿浦,上海,汽车配件,上海沿浦金属制品股份有限公司,主板,20200915,
4118,605133.SH,605133,嵘泰股份,江苏,汽车配件,江苏嵘泰工业股份有限公司,主板,20210224,
4119,605136.SH,605136,丽人丽妆,上海,其他商业,上海丽人丽妆化妆品股份有限公司,主板,20200929,
4120,605138.SH,605138,盛泰集团,浙江,服饰,浙江盛泰服装集团股份有限公司,主板,20211027,
4121,605151.SH,605151,西上海,上海,汽车配件,西上海汽车服务股份有限公司,主板,20201215,
4122,605155.SH,605155,西大门,浙江,家居用品,浙江西大门新材料股份有限公司,主板,20201231,
4123,605158.SH,605158,华达新材,浙江,钢加工,浙江华达新型材料股份有限公司,主板,20200805,
4124,605162.SH,605162,新中港,浙江,供气供热,浙江新中港热电股份有限公司,主板,20210707,
4125,605166.SH,605166,聚合顺,浙江,化工原料,杭州聚合顺新材料股份有限公司,主板,20200618,
4126,605167.SH,605167,利柏特,江苏,专用机械,江苏利柏特股份有限公司,主板,20210726,
4127,605168.SH,605168,三人行,陕西,互联网,三人行传媒集团股份有限公司,主板,20200528,
4128,605169.SH,605169,洪通燃气,新疆,供气供热,新疆洪通燃气股份有限公司,主板,20201030,
4129,605177.SH,605177,东亚药业,浙江,化学制药,浙江东亚药业股份有限公司,主板,20201125,
4130,605178.SH,605178,时空科技,北京,装修装饰,北京新时空科技股份有限公司,主板,20200821,
4131,605179.SH,605179,一鸣食品,浙江,乳制品,浙江一鸣食品股份有限公司,主板,20201228,
4132,605180.SH,605180,华生科技,浙江,纺织,浙江华生科技股份有限公司,主板,20210430,
4133,605183.SH,605183,确成股份,江苏,化工原料,确成硅化学股份有限公司,主板,20201207,
4134,605186.SH,605186,健麾信息,上海,医疗保健,上海健麾信息技术股份有限公司,主板,20201222,
4135,605188.SH,605188,国光连锁,江西,超市连锁,江西国光商业连锁股份有限公司,主板,20200728,
4136,605189.SH,605189,富春染织,安徽,纺织,芜湖富春染织股份有限公司,主板,20210528,
4137,605196.SH,605196,华通线缆,河北,电气设备,河北华通线缆集团股份有限公司,主板,20210511,
4138,605198.SH,605198,德利股份,山东,软饮料,烟台北方安德利果汁股份有限公司,主板,20200918,
4139,605199.SH,605199,葫芦娃,海南,中成药,海南葫芦娃药业集团股份有限公司,主板,20200710,
4140,605208.SH,605208,永茂泰,上海,铝,上海永茂泰汽车科技股份有限公司,主板,20210308,
4141,605218.SH,605218,伟时电子,江苏,元器件,伟时电子股份有限公司,主板,20200928,
4142,605222.SH,605222,起帆电缆,上海,电气设备,上海起帆电缆股份有限公司,主板,20200731,
4143,605228.SH,605228,神通科技,浙江,汽车配件,神通科技集团股份有限公司,主板,20210120,
4144,605255.SH,605255,天普股份,浙江,汽车配件,宁波市天普橡胶科技股份有限公司,主板,20200825,
4145,605258.SH,605258,协和电子,江苏,元器件,江苏协和电子股份有限公司,主板,20201203,
4146,605259.SH,605259,绿田机械,浙江,农用机械,绿田机械股份有限公司,主板,20210615,
4147,605266.SH,605266,健之佳,云南,医药商业,云南健之佳健康连锁店股份有限公司,主板,20201201,
4148,605268.SH,605268,王力安防,浙江,家居用品,王力安防科技股份有限公司,主板,20210224,
4149,605277.SH,605277,新亚电子,浙江,电气设备,新亚电子股份有限公司,主板,20210106,
4150,605286.SH,605286,同力日升,江苏,运输设备,江苏同力日升机械股份有限公司,主板,20210322,
4151,605287.SH,605287,德才股份,山东,装修装饰,德才装饰股份有限公司,主板,20210706,
4152,605288.SH,605288,凯迪股份,江苏,电气设备,常州市凯迪电器股份有限公司,主板,20200601,
4153,605289.SH,605289,罗曼股份,上海,建筑工程,上海罗曼照明科技股份有限公司,主板,20210426,
4154,605296.SH,605296,神农集团,云南,农业综合,云南神农农业产业集团股份有限公司,主板,20210528,
4155,605298.SH,605298,必得科技,江苏,运输设备,江苏必得科技股份有限公司,主板,20210301,
4156,605299.SH,605299,舒华体育,福建,文教休闲,舒华体育股份有限公司,主板,20201215,
4157,605300.SH,605300,佳禾食品,江苏,食品,佳禾食品工业股份有限公司,主板,20210430,
4158,605303.SH,605303,园林股份,浙江,建筑工程,杭州市园林绿化股份有限公司,主板,20210301,
4159,605305.SH,605305,中际联合,北京,专用机械,中际联合(北京)科技股份有限公司,主板,20210506,
4160,605318.SH,605318,法狮龙,浙江,装修装饰,法狮龙家居建材股份有限公司,主板,20200803,
4161,605319.SH,605319,无锡振华,江苏,汽车配件,无锡市振华汽车部件股份有限公司,主板,20210607,
4162,605333.SH,605333,沪光股份,江苏,汽车配件,昆山沪光汽车电器股份有限公司,主板,20200818,
4163,605336.SH,605336,帅丰电器,浙江,家用电器,浙江帅丰电器股份有限公司,主板,20201019,
4164,605337.SH,605337,李子园,浙江,乳制品,浙江李子园食品股份有限公司,主板,20210208,
4165,605338.SH,605338,巴比食品,上海,食品,中饮巴比食品股份有限公司,主板,20201012,
4166,605339.SH,605339,南侨食品,上海,食品,南侨食品集团(上海)股份有限公司,主板,20210518,
4167,605358.SH,605358,立昂微,浙江,半导体,杭州立昂微电子股份有限公司,主板,20200911,
4168,605365.SH,605365,立达信,福建,家用电器,立达信物联科技股份有限公司,主板,20210720,
4169,605366.SH,605366,宏柏新材,江西,化工原料,江西宏柏新材料股份有限公司,主板,20200812,
4170,605368.SH,605368,蓝天燃气,河南,供气供热,河南蓝天燃气股份有限公司,主板,20210129,
4171,605369.SH,605369,拱东医疗,浙江,医疗保健,浙江拱东医疗器械股份有限公司,主板,20200916,
4172,605376.SH,605376,博迁新材,江苏,小金属,江苏博迁新材料股份有限公司,主板,20201208,
4173,605377.SH,605377,华旺科技,浙江,造纸,杭州华旺新材料科技股份有限公司,主板,20201228,
4174,605378.SH,605378,野马电池,浙江,电气设备,浙江野马电池股份有限公司,主板,20210412,
4175,605388.SH,605388,均瑶健康,湖北,软饮料,湖北均瑶大健康饮品股份有限公司,主板,20200818,
4176,605389.SH,605389,长龄液压,江苏,机械基件,江苏长龄液压股份有限公司,主板,20210322,
4177,605398.SH,605398,新炬网络,上海,软件服务,上海新炬网络信息技术股份有限公司,主板,20210121,
4178,605399.SH,605399,晨光新材,江西,化工原料,江西晨光新材料股份有限公司,主板,20200804,
4179,605488.SH,605488,福莱新材,浙江,塑料,浙江福莱新材料股份有限公司,主板,20210513,
4180,605499.SH,605499,东鹏饮料,深圳,软饮料,东鹏饮料(集团)股份有限公司,主板,20210527,
4181,605500.SH,605500,森林包装,浙江,造纸,森林包装集团股份有限公司,主板,20201222,
4182,605507.SH,605507,国邦医药,浙江,化学制药,国邦医药集团股份有限公司,主板,20210802,
4183,605555.SH,605555,德昌股份,浙江,家用电器,宁波德昌电机股份有限公司,主板,20211021,
4184,605566.SH,605566,福莱蒽特,浙江,染料涂料,杭州福莱蒽特股份有限公司,主板,20211025,
4185,605567.SH,605567,春雪食品,山东,食品,春雪食品集团股份有限公司,主板,20211013,
4186,605577.SH,605577,龙版传媒,黑龙江,出版业,黑龙江出版传媒股份有限公司,主板,20210824,
4187,605580.SH,605580,恒盛能源,浙江,供气供热,恒盛能源股份有限公司,主板,20210819,
4188,605588.SH,605588,冠石科技,江苏,半导体,南京冠石科技股份有限公司,主板,20210812,
4189,605589.SH,605589,圣泉集团,山东,化工原料,济南圣泉集团股份有限公司,主板,20210810,
4190,605598.SH,605598,上海港湾,上海,建筑工程,上海港湾基础建设(集团)股份有限公司,主板,20210917,
